squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments,problem_duplicate
19880,129706,2015,1,I3060,1014,REL PV I3060; PT 1014h,FALSE
19886,129447,2015,1,I3061,1033,PV I3061; PT 1033h,FALSE
20052,129528,2015,1,I3062,850,PV I3062; PT 0850h; NIIF,FALSE
20295,129198,2015,1,I3064,925,PV I3064; PT 0925; FRZ 1330h; NIIF,FALSE
20751,129345,2015,1,I3065,1041,PV I3065; PT 1041h,FALSE
10383,130475,2015,1,I3066,854,PV I3066; PT 854,FALSE
20265,129368,2015,1,I3067,902,PV I3067; PT 902h,FALSE
20525,129468,2015,1,I3068,1021,PV I3068; PT 1021h,FALSE
19570,128951,2015,1,I3069,957,PV I3069; PT 9:57,FALSE
13023,128948,2015,1,I3070,1220,PV I3070; PT 12:20,FALSE
11049,129336,2015,1,I3071,918,PV I3071; PT 918h,FALSE
10043,130693,2015,1,I3073,853,PV I3073; PT 853h,FALSE
21953,129017,2015,1,I3077,1100,PV I3077; PT 1100h. FL (FLR?),FALSE
21627,129153,2015,1,I3078,1000,PV I3078; PT 10008h,FALSE
12357,129338,2015,1,I3079,947,PV I3079; PT 947h,FALSE
21928,129555,2015,1,I3082,1126,PV I3082; PT 1126h,FALSE
11256,130350,2015,1,I3083,1026,Rel; PV I3083; PT 1026h,FALSE
21325,129437,2015,1,I3084,843,PV I3084; PT 843,FALSE
21370,129523,2015,1,I3085,933,"PV I3085; PT 933
RHF shaved
",FALSE
13208,129506,2015,1,I3087,915,"NO VISIBLE NIPPS,PUPS NEVER SEEN. PVI3087 PT9:15",FALSE
20184,128697,2015,1,I3088,956,PV I3088; 9:56,FALSE
13228,129810,2015,1,I3089,1125,PV I3089; PT 1125h,FALSE
21398,129776,2015,1,I3090,840,PVI3090 PT 840,FALSE
20166,128960,2015,1,I3093,929,PV I3093; PT 9:29,FALSE
20760,129094,2015,1,I3094,1055,PV I3094; PT 1055h,FALSE
21665,129263,2015,1,I3095,1106,PV I3095; PT 1106h,FALSE
21022,131957,2015,1,I3096,2053,PV I3096 2053 NIIF; RMR,FALSE
13061,129454,2015,1,I3098,923,PV I3098; PT 923h,FALSE
11737,132713,2016,1,I3099,1249,PV I3099; PT 1249h,FALSE
21159,130757,2015,1,I3100,830,PV I3100; PT 830h,FALSE
21240,129323,2015,1,I3101,1026,PV I3101; PT 1026h,FALSE
19795,130927,2015,1,I3103,959,Rel; PV I3103; PT 959h,FALSE
21513,129200,2015,1,I3104,1132,PV I3104; PT 1132h; FRZ 1330h; NIIF,FALSE
13203,129781,2015,1,I3106,855,PV I3106 PT 8:55,FALSE
13305,131230,2015,1,I3107,927,PV I3107; PT 0927h,FALSE
20923,129280,2015,1,I3109,748,PV I3109; PT 0748h; NIIF; freezer time 1210h,FALSE
20918,129731,2015,1,I3110,940,REL PV I3110; PT 0940h,FALSE
20751,129507,2015,1,I3111,906,PV I3111; PT 906h; REL,FALSE
20286,129334,2015,1,I3113,1146,PV I3113; PT 1146h,FALSE
19729,129365,2015,1,I3116,826,PV I3116; PT 826h,FALSE
20071,130098,2015,1,I3117,932,PV I3117; PT 932; FRZ 1200,FALSE
13179,129696,2015,1,I3118,930,REL PV I3118; PT 0930h,FALSE
20797,128858,2015,1,I3119,935,PV I3119; PT 935,FALSE
21469,128763,2015,1,I3120,1026,PV I3120; PT 10:26,FALSE
20488,130723,2015,1,I3122,892,PV I3122; PT 8926 - blood taken,FALSE
20798,130699,2015,1,I3123,1131,PV I3123; PT 1131h,FALSE
10383,130709,2015,1,I3125,801,PV I3125; PT 801,FALSE
12353,130856,2015,1,I3127,814,Rel; PV I3127; PT 814h,FALSE
19795,130426,2015,1,I3129,927,PV I3129; PT 0927h,FALSE
21397,132276,2016,1,I3130,1233,PV I3130; PT 1233h,FALSE
12432,130698,2015,1,I3131,900,PV I3131; PT 900h,FALSE
19587,129537,2015,1,I3135,845,PV I3135 PT 8:45,FALSE
20871,130992,2015,1,I3136,846,Rel; PV I3136; PT 846h,FALSE
13579,129488,2015,1,I3138,2015,PV I3138; PT 2015H,FALSE
20917,130154,2015,1,I3139,922,PV I3139; PT 922h,FALSE
12074,132537,2016,1,I3141,1235,PV I3141; PT 1235h,FALSE
20863,130985,2015,1,I3143,842,PV I3143; PT 842h,FALSE
13097,130752,2015,1,I3146,801,PV I3146; PT 801h,FALSE
21943,131400,2015,1,I3148,820,REL PV I3148; PT 820h,FALSE
13450,132415,2016,1,I3149,1333,PV I3149; PT 1333h,FALSE
19519,129926,2015,1,I3150,2026,PV I3150; PT 2026h,FALSE
20820,130734,2015,1,I3151,954,PV I3151; PT 954,FALSE
20286,129938,2015,1,I3154,1104,PV I3154; PT 1104h,FALSE
20360,131248,2015,1,I3155,956,REL PV I3155; PT 956h,FALSE
20766,130977,2015,1,I3156,907,PV I3156; PT 907h; was bled,FALSE
13438,130754,2015,1,I3157,729,PV I3157; PT 729h,FALSE
19795,130926,2015,1,I3160,911,Rel; PV I3160; PT 911h,FALSE
19890,130938,2015,1,I3161,841,PV I3161; PT 841h,FALSE
20654,130966,2015,1,I3162,1157,Rel; PV I3162; PT 1157h,FALSE
12509,130771,2015,1,I3163,1013,PV I3163; PT 1013h,FALSE
20866,129723,2015,1,I3164,1034,REL PV I3164; PT 1034h,FALSE
21325,130707,2015,1,I3166,1015,PV I3166; PT 1015h,FALSE
20749,130973,2015,1,I3167,933,Rel; PV I3167; PT 933h,FALSE
12522,131980,2015,1,I3168,1425,PV I3168 1425; Axy on 1430,FALSE
20267,130711,2015,1,I3169,838,PV I3169; PT 838,FALSE
13140,129767,2015,1,I3170,2036,PV I3170; PT 2036h,FALSE
12926,130479,2015,1,I3171,857,PV I3171; PT 0857h; NIIF; FRZ 1149h,FALSE
20360,130747,2015,1,I3173,939,PV I3173; PT 939h,FALSE
12318,130748,2015,1,I3174,956,PV I3174; PT 956h,FALSE
19795,130482,2015,1,I3178,930,Rel; PV I3178; PT 0930h,FALSE
20825,130700,2015,1,I3180,812,PV I3180; PT 812h,FALSE
21473,130794,2015,1,I3181,847,PV I3181; PT 847,FALSE
20342,132564,2016,1,I3182,1357,PV I3182; PT 1357h,FALSE
12305,130769,2015,1,I3184,919,PV I3184; PT 0919h,FALSE
21655,130782,2015,1,I3185,1028,PV I3185; PT 1028h,FALSE
20417,129636,2015,1,I3188,810,PV I3188; PT 810h; NIIF,FALSE
20267,129147,2015,1,I3189,934,PV I3189; PT 934h,FALSE
21822,129423,2015,1,I3190,840,PV I3190; PT 0840h,FALSE
20993,130998,2015,1,I3191,925,Rel; PV I3191; PT 925h,FALSE
13290,130042,2015,1,I3193,1030,REL. PV I3193; PT 1030h,FALSE
21465,128977,2015,1,I3194,1106,PV I3194; PT 1106h,FALSE
12819,130537,2015,1,I3195,904,PV I3195; PT 904h,FALSE
11678,129387,2015,1,I3196,1020,"NO VISIBLE NIPPLES,PUPS NOT SEEN PVI3196 PT1020",FALSE
20753,129629,2015,1,I3197,1130,PV I3197; PT 1130h,FALSE
19531,130725,2015,1,I3198,950,PV I3198; PT 950 - blood taken,FALSE
20360,129535,2015,1,I3200,955,PV I3200 PT 9:55,FALSE
20827,130979,2015,1,I3204,800,PV I3204; PT 800h,FALSE
20654,130718,2015,1,I3206,1117,PV I3206; PT1117,FALSE
21977,130783,2015,1,I3207,1110,PV I3207; PT 1110h,FALSE
20866,130987,2015,1,I3208,854,Rel; PV I3208; PT 854h,FALSE
20820,130713,2015,1,I3209,905,"PV I3209; PT 905, NO WEIGHT",FALSE
12819,130720,2015,1,I3212,894,PV I3212; PT 894,FALSE
21389,130781,2015,1,I3213,938,PV I3213; PT 0938h,FALSE
21974,130766,2015,1,I3214,1019,PV I3214; PT 1019h,FALSE
21997,132005,2015,1,I3215,1405,PV I3215 1405; FMR final,FALSE
12318,131249,2015,1,I3216,1014,REL PVI3216; PT 1014h,FALSE
12646,130861,2015,1,I3218,906,PV I3218; PT 906h,FALSE
21930,132926,2016,1,I3219,1315,PV I3219; PT 1315,FALSE
20421,130724,2015,1,I3220,1017,PV I3220; PT1017 - blood taken,FALSE
20902,130728,2015,1,I3222,1002,PV I3222; PT 1002,FALSE
21969,130785,2015,1,I3223,1124,REL PV I3223; PT 1124h,FALSE
11637,130838,2015,1,I3224,853,PV I3224; PT 853h,FALSE
19886,130933,2015,1,I3225,925,PV I3225; PT 925h,FALSE
12348,130853,2015,1,I3226,849,Rel; PV I3226; PT 849h,FALSE
11729,130730,2015,1,I3229,909,PV I3229 ; PT 909,FALSE
12427,130770,2015,1,I3230,1002,PV I3230; PT 1002h,FALSE
12348,130850,2015,1,I3232,815,Rel; PV I3232; PT 815h,FALSE
12353,130857,2015,1,I3235,745,Rel; PV I3235; PT 745h,FALSE
12819,130873,2015,1,I3236,735,PV I3236; PT 735h; was bled,FALSE
12177,129766,2015,1,I3237,807,PV I3237; PT 0807h,FALSE
20158,129396,2015,1,I3238,2107,PV I3238; PT 2107h,FALSE
19880,131851,2015,1,I3240,1957,"PVI3240;PT19:57
AB accelerometer on
",FALSE
12177,129497,2015,1,I3241,2048,PV I3241; PT 2048H,FALSE
10383,130732,2015,1,I3242,1003,PV I3242; PT 1003,FALSE
19933,129195,2015,1,I3243,920,PV I3243; PT 0920h,FALSE
12647,128946,2015,1,I3244,1135,PV I3244; PT 11:35,FALSE
12651,130864,2015,1,I3245,812,Rel; PV I3245; PT 812h,FALSE
20289,130492,2015,1,I3246,938,PV I3246; PT 938h. TOOK BLOOD/HAIR SAMPLES,FALSE
20164,128961,2015,1,I3247,934,PV I3247; 9:34,FALSE
20665,129550,2015,1,I3248,1038,PV I3248; PT 1038h,FALSE
21004,130704,2015,1,I3249,1216,PV I3249; PT 1216h,FALSE
19404,129395,2015,1,I3279,2035,PV I3279; PT 2035h,FALSE
21970,130763,2015,1,I3291,826,PV I3291; PT 826h,FALSE
19713,130922,2015,1,I3300,905,Rel; PV I3300; PT 905h,FALSE
19969,132418,2016,1,I3301,1422,PV I3301; PT 1422h,FALSE
19274,131741,2015,1,I3302,802,PV I3302; PT 0802h; NIIF; FRZ 1127h,FALSE
20046,131246,2015,1,I3303,914,REL PV I3303; PT 914h,FALSE
12697,130872,2015,1,I3305,942,Rel; PV I3305; PT 942h,FALSE
13208,137375,2016,1,I3307,910,PV I3307 PT 910,FALSE
20389,130956,2015,1,I3308,935,AXYNEW HX; PV I3308; PT 935h,FALSE
20235,130755,2015,1,I3309,845,PV I3309; PT 845h,FALSE
10850,141675,2016,1,I3310,1750,PV I3310 PT 17:50,FALSE
22013,132746,2016,1,I3311,1259,PV I3311; PT 1259,FALSE
20829,131247,2015,1,I3312,934,REL PV I3312; PT 934h,FALSE
19886,129921,2015,1,I3313,828,PV I3313; PT 0828h,FALSE
19243,130481,2015,1,I3318,926,Rel; PV I3318; PT 0926h,FALSE
12008,130768,2015,1,I3319,950,PV I3319; PT 0950h,FALSE
21908,129495,2015,1,I3320,2115,PV I3320; PT 2115h,FALSE
13487,130900,2015,1,I3321,836,PV I3321; PT 836h,FALSE
19298,132807,2016,1,I3322,1400,PV I3322; PT 1400h,FALSE
13205,130888,2015,1,I3323,1006,AXYNEW BO; PV I3323; PT 1006h,FALSE
11729,130839,2015,1,I3327,849,PV I3327; PT 849h,FALSE
21953,131256,2015,1,I3328,1131,PV I3328; PT 1131h,FALSE
21980,131251,2015,1,I3330,938,REL PV I3330; PT 938h,FALSE
20654,130967,2015,1,I3332,834,Rel; PV I3332; PT 834h,FALSE
20561,130964,2015,1,I3333,922,PV I3333; PT 922h,FALSE
20046,130746,2015,1,I3335,911,PV I3335h; PT 911h,FALSE
20198,130776,2015,1,I3338,910,PV I3338; PT 0910h,FALSE
20421,130957,2015,1,I3339,909,AXYNEW BQ; PV I3339; PT 909h,FALSE
21948,130764,2015,1,I3343,850,PV I3343; PT 850h,FALSE
21980,130767,2015,1,I3344,1043,PV I3344; PT 1043h,FALSE
12347,130848,2015,1,I3345,859,Rel; PV I3345; PT 859h,FALSE
13385,130753,2015,1,I3346,735,PV I3346; PT 735h,FALSE
12653,130870,2015,1,I3351,1005,PV I3351; PT 1005h,FALSE
12003,132054,2015,1,I3352,1350,PV I3352 1350; Axy off 1354,FALSE
21941,131309,2015,1,I3355,932,REL PV I3355; PT 932h,FALSE
21036,131258,2015,1,I3357,1038,PV I3357; PT 1038h,FALSE
20923,131853,2015,1,I3358,2031,"PVI3358;20:31

BQ accelerometer on",FALSE
12003,131960,2015,1,I336,2056,PV I336 2056; RMR,FALSE
20079,133543,2016,1,I3360,1151,"PVI3360; PT1151
SWELLING UTERUS",FALSE
20244,132279,2016,1,I3362,1300,PV I3362; PT 1300h,FALSE
20749,131263,2015,1,I3363,949,PV I3363; PT 949h,FALSE
12348,131895,2015,1,I3367,1020,PV I3367; PT 10:20h,FALSE
13579,133887,2016,1,I3369,1325,PV I3369; PT 1325h REL,FALSE
19907,132457,2016,1,I3371,1333,PV I3371; PT 1333h,FALSE
20240,131260,2015,1,I3373,923,ESCAPED; PV I3373; PT 923h,FALSE
20267,131270,2015,1,I3374,1030,PV I3374; PT 1030h. REL,FALSE
12357,131449,2015,1,I3375,854,REL PV I3375; PT 854h,FALSE
11239,131275,2015,1,I3377,902,PV I3377; PT 902h,FALSE
21359,131243,2015,1,I3378,833,PV I3378; PT 0833h,FALSE
21438,132420,2016,1,I3379,1141,PV I3379; PT 1141h,FALSE
21974,131610,2015,1,I3381,1202,PV I3381; PT 1202h,FALSE
19537,132008,2015,1,I3383,2053,PV I3383 2053: RMR,FALSE
20995,132583,2016,1,I3384,1220,"PV I3384; PT 1220h
SWELLING UTERUS",FALSE
12003,131979,2015,1,I3385,1414,PV I3385 1414; Axy on 14:14,FALSE
12368,141681,2016,1,I3387,1625,PV I3387 PT 1625,FALSE
12318,131297,2015,1,I3388,1011,PV I3388; PT 1011h,FALSE
20488,131374,2015,1,I3389,933,Axy off; PV I3389; PT 933h,FALSE
20317,131370,2015,1,I3390,833,Axy new BQ; PV I3390; PT 833h,FALSE
20198,131870,2015,1,I3392,1959,PV I3392; PT 1959h,FALSE
13012,132367,2016,1,I3393,1450,PV I3393: PT 1450h,FALSE
20873,131958,2015,1,I3394,2033,PV I3394 2033 NIIF; RMR,FALSE
21895,131391,2015,1,I3395,922,PV I3395; PT 922h,FALSE
12536,131882,2015,1,I3396,957,PV I3396; PT 9:57h,FALSE
22018,132461,2016,1,I3397,1120,PV I3397; PT 1120h,FALSE
20917,131743,2015,1,I3398,1034,REL; PV I3398; PT 1034h; NIIF; FRZ 1100h,FALSE
21977,131245,2015,1,I3399,1127,PV I3399; PT 1127h,FALSE
20439,131669,2015,1,I3401,1358,Axy off; PV I3401; PT 1358h,FALSE
20389,131372,2015,1,I3403,918,Axy off; PV I3403; PT 918h,FALSE
21436,132525,2016,1,I3405,1307,PV I3405; PT 1307h,FALSE
22019,132927,2016,1,I3406,1217,PV I3406; PT 1217,FALSE
19809,131232,2015,1,I3407,1028,PV I3407; PT 1028h,FALSE
19859,131591,2015,1,I3408,1057,PV I3408; PT 1057h,FALSE
20046,131298,2015,1,I3409,1057,PV I3409; PT 1057h,FALSE
21946,131454,2015,1,I3411,944,REL PV I3411; PT 944h,FALSE
21969,131293,2015,1,I3412,849,PV I3412; PT 849h,FALSE
20421,131373,2015,1,I3414,857,Axy off; PV I3414; PT 857h,FALSE
12357,131274,2015,1,I3415,833,PV I3415; PT 833h,FALSE
19912,131503,2015,1,I3416,1102,PV I3416; PT 1102h,FALSE
11049,131441,2015,1,I3417,848,REL PV I3417; PT 848h,FALSE
22034,132544,2016,1,I3418,1203,PV I3418; PT 1203h,FALSE
21274,131526,2015,1,I3419,1027,PV I3419; PT 1027,FALSE
11412,131485,2015,1,I3420,906,PV I3420; PT 906,FALSE
21996,131412,2015,1,I3421,1215,PV I3421; PT 1215h,FALSE
22035,142264,2017,1,I3422,1349,PV I3422; PT 1349h,FALSE
21943,131349,2015,1,I3424,940,PV I3424; PT 940h. REL,FALSE
11818,131363,2015,1,I3425,849,AXY off; PV I3425; PT 849h,FALSE
20827,131267,2015,1,I3426,1142,PV I3426; PT 1142h,FALSE
13293,131265,2015,1,I3427,1033,PV I3427; PT 1033h. REL,FALSE
20051,132923,2016,1,I3429,1204,PV I3429; PT 1204,FALSE
21062,131004,2015,1,I3431,918,PV I3431; PT 918h,FALSE
13567,132921,2016,1,I3432,1231,PV I3432; PT 1231,FALSE
21393,131919,2015,1,I3433,1655,"BS AXY ON

PVI3433;PT16:55h",FALSE
21963,131506,2015,1,I3434,921,PV I3434; PT 921,FALSE
21004,131962,2015,1,I3436,2104,PV I3436 2104; RMR,FALSE
20654,131259,2015,1,I3437,1039,REL. PV I3437; PT 1039h,FALSE
19570,132836,2016,1,I3438,1434,PV I3438; PT 1434h,FALSE
20667,131279,2015,1,I3439,1037,PV I3439; PT 1037h,FALSE
20760,131376,2015,1,I3440,1007,Axy new; PV I3440; PT 1007h,FALSE
13205,131364,2015,1,I3441,942,Axy off; PV I3441; PT 942h,FALSE
20564,132428,2016,1,I3442,1334,PV I3442; PT 1334h,FALSE
12739,131287,2015,1,I3443,1116,PV I3443; PT 1116h. WEIGHT COULD BE WRONG,FALSE
10383,131264,2015,1,I3444,959,PV I3444; PT 959h. REL,FALSE
11375,132275,2016,1,I3445,1215,PV I3445; PT 1215h,FALSE
20360,131592,2015,1,I3446,912,"PV I3446; PT 912
",FALSE
12697,131268,2015,1,I3447,1153,PV I3447; PT 1153h; REL,FALSE
19334,132708,2016,1,I3448,1119,PV I3448; PT 1119h,FALSE
11059,132339,2016,1,I3450,1306,PV I3450; PT 1306h,FALSE
13208,132226,2016,1,I3451,1320,PV I3451; PT 1320h,FALSE
13412,132258,2016,1,I3452,1310,PV I3452; PT 1310h,FALSE
20062,132274,2016,1,I3453,1304,PV I3453; PT 1304h,FALSE
22020,132413,2016,1,I3454,1227,PV I3454; PT 1227h,FALSE
21332,132134,2015,1,I3455,1347,axy new; PV I3455; PT 1347,FALSE
22045,132673,2016,1,I3456,1349,PV I3456 PT 1349,FALSE
20537,132257,2016,1,I3457,1304,PV I3457; PT 1304h,FALSE
22009,132848,2016,1,I3458,1305,PVI3458; PT1305,FALSE
11875,132278,2016,1,I3459,1250,PV I3459; PT 1250h,FALSE
19353,132327,2016,1,I3460,1222,PV I3460; PT 1222h,FALSE
12731,132450,2016,1,I3462,1103,PV I3462; PT 1103h,FALSE
20166,132335,2016,1,I3463,1243,PV I3463; PT 1243h,FALSE
21396,132269,2016,1,I3464,1200,PV I3464; PT 1200h,FALSE
20385,132811,2016,1,I3465,1321,PV I3465; PT 1321h,FALSE
12558,132340,2016,1,I3466,1325,PV I3466; PT 1325h; esc,FALSE
21355,141629,2016,1,I3467,825,PV I3467; PT 825; AXY,FALSE
21277,132703,2016,1,I3469,1136,PV I3469; PT 1136h,FALSE
20635,132271,2016,1,I3470,1228,PV I3470; PT 1228h,FALSE
20474,132334,2016,1,I3472,1403,PV I3472; PT 1403h,FALSE
20231,132331,2016,1,I3473,1342,PV I3473; PT 1342h,FALSE
20770,132224,2016,1,I3475,1303,PV I3475; PT 1303h,FALSE
20694,132754,2016,1,I3476,1339,PV I3476; PT 1339h,FALSE
20475,132346,2016,1,I3477,1243,PV I3477; PT 1243h,FALSE
20391,132531,2016,1,I3478,1203,PV I3478; PT 1203h,FALSE
21465,132223,2016,1,I3479,1242,PV I3479; PT 1242h,FALSE
21895,132301,2016,1,I3480,1239,PV I3480; PT 1239h,FALSE
20389,132222,2016,1,I3481,1222,PV I3481; PT 1222h,FALSE
11887,132218,2016,1,I3483,1142,PV I3483;PT 1142h,FALSE
12348,132470,2016,1,I3484,1154,PV I3484; PT 1154h,FALSE
12197,132400,2016,1,I3485,1255,PV I3485; PT 1255h,FALSE
20667,132724,2016,1,I3486,1335,PV I3486; PT 1335h,FALSE
12432,132559,2016,1,I3487,1146,PV I3487; PT 1146h,FALSE
13310,132401,2016,1,I3488,1235,PV I3488; PT 1235h,FALSE
20843,131510,2015,1,I3489,946,PV I3489; PT 946,FALSE
19280,131780,2015,1,I3490,816,PV I3490; PT 0816h,FALSE
21922,141682,2016,1,I3491,1750,PV I3491 PT 17:50,FALSE
21941,131519,2015,1,I3492,922,REL PV I3492; PT 922h; bloody nose from trap,FALSE
20881,132431,2016,1,I3493,1242,PV I3493; PT 1242h,FALSE
19280,131742,2015,1,I3495,748,REL; PV I3495; PT 0748h; NIIF; FRZ 1127h,FALSE
13257,132361,2016,1,I3496,1240,PV I3496; PT 1240h,FALSE
20267,131303,2015,1,I3497,902,PV I3497; PT 902h,FALSE
20841,131511,2015,1,I3498,955,PV I3498; PT 955,FALSE
19880,131233,2015,1,I3499,1103,PV I3499; PT 1103h,FALSE
20233,132333,2016,1,I3500,1356,PV I3500; PT 1356h,FALSE
22025,132477,2016,1,I3501,1240,PV I3501; PT 1240h,FALSE
21683,132884,2016,1,I3502,1303,PV I3502; PT 1303h,FALSE
19404,132588,2016,1,I3504,1208,PV I3504; PT 1208h,FALSE
19912,132722,2016,1,I3505,1230,PV I3505; PT 1230h,FALSE
20052,132195,2016,1,I3506,1558,"Axy off
PV I3506
PT 15:58",FALSE
12606,132808,2016,1,I3507,1335,PV I3507; PT 1335h,FALSE
20920,132369,2016,1,I3508,1529,PV I3508; PT 1529h,FALSE
21389,150691,2017,1,I3509,1518,PV I3509; PT 1518; axy new,FALSE
21995,131410,2015,1,I3511,1139,PV I3511; PT 1139h,FALSE
12285,132063,2015,1,I3512,1540,Axy New; PV-I3512; PT-1540,FALSE
21086,132123,2015,1,I3513,1247,axy new; PV I3513; PT 1247,FALSE
21052,132637,2016,1,I3514,1247,PV I3514; PT 1247h,FALSE
20364,131645,2015,1,I3515,1016,PV I3515; PT 1016,FALSE
19347,132169,2015,1,I3517,1406,axy off; PV I3517; PT 1406,FALSE
20945,132012,2015,1,I3518,1315,PV I3518 1315; FMR final,FALSE
21398,131484,2015,1,I3519,1002,PV I3519; PT 1002,FALSE
20244,131537,2015,1,I3520,950,PV I3520; PT 950,FALSE
22043,132661,2016,1,I3521,1358,PV I3521 PT 1358,FALSE
19962,132166,2015,1,I3522,1318,axy off; PV I3522; PT 1318,FALSE
22007,132517,2016,1,I3525,1319,PV I3525; PT 1319h,FALSE
13625,132362,2016,1,I3526,1214,PV I3526; PT 1214h,FALSE
20997,132690,2016,1,I3527,1232,PVI3527; PT1232,FALSE
19988,132513,2016,1,I3532,1239,PV I3532; PT 1239h,FALSE
12003,132905,2016,1,I3533,1224,PV I3533; PT 1224h,FALSE
21023,132268,2016,1,I3535,1148,PV I3535; PT 1148h,FALSE
20015,132342,2016,1,I3536,1301,PV I3536; PT 1301h,FALSE
20281,132285,2016,1,I3537,1432,PV I3537; PT 1432h,FALSE
19611,132033,2015,1,I3538,1709,PV I3538 1709; Axy on 1713,FALSE
11874,131517,2015,1,I3539,1042,PV I3539; PT 1042,FALSE
21946,131614,2015,1,I3540,1126,REL PV I3540; PT 1126h,FALSE
21332,132157,2016,1,I3541,1359,axy off; PV I3541; PT 1359,FALSE
19729,131489,2015,1,I3542,930,PV I3542; PT 930h,FALSE
11256,132376,2016,1,I3543,1451,PV I3543; PT 1451h,FALSE
20859,132263,2016,1,I3544,1355,PVI3544;PT1355,FALSE
20871,131891,2015,1,I3545,1212,PV I3545; PT 12:12h,FALSE
20796,131818,2015,1,I3548,938,Axynew; PV I3548; PT 938h,FALSE
21393,131832,2015,1,I3549,1144,Axynew; PV I3549; PT 1144h,FALSE
19917,132173,2015,1,I3551,1436,axy off; PV I3551; PT 1436,FALSE
19713,131890,2015,1,I3552,940,PV I3552; PT 9:40h,FALSE
20566,132429,2016,1,I3553,1208,PV I3553; PT 1208h,FALSE
20069,131538,2015,1,I3555,959,PV I3555; PT 959,FALSE
19243,132540,2016,1,I3556,1240,PV I3556; PT 1240h,FALSE
20834,131505,2015,1,I3557,915,PV I3557; PT 915,FALSE
11962,132294,2016,1,I3558,1140,PV I3558; PT 1140h; Swollen uterus,FALSE
20415,132714,2016,1,I3559,1113,PV  I3559; PT 1113h,FALSE
22052,132719,2016,1,I3563,1234,PV I3563; PT 1234h,FALSE
20226,132924,2016,1,I3564,1405,PV I3564; PT 1405,FALSE
20948,132755,2016,1,I3565,1321,PV I3565; PT 1321h; swollen uterus,FALSE
12819,131261,2015,1,I3566,937,REL. PV I3566; PT 937h,FALSE
20564,132806,2016,1,I3567,1317,PV I3567; PT1317h,FALSE
12357,131407,2015,1,I3571,1103,REL PV I3571; PT 1103h,FALSE
13061,131477,2015,1,I3572,821,PV I3572; PT 821,FALSE
19764,132247,2016,1,I3573,1355,PV I3573; PT 1355h,FALSE
21863,131478,2015,1,I3574,832,PV I3574; PT 832,FALSE
19334,132417,2016,1,I3575,1241,PV I3575; PT 1241h,FALSE
20046,132283,2016,1,I3576,1409,PV I3576; PT 1409h,FALSE
21389,132117,2016,1,I3577,1513,"Axy Off
PV I3577
PT 1513",FALSE
19570,132542,2016,1,I3578,1442,PV I3578; PT 1442h,FALSE
21944,131397,2015,1,I3579,1128,REL PV I3579; PT 1128h,FALSE
20440,131394,2015,1,I3580,913,REL PV I3580; PT 913h,FALSE
20495,131999,2015,1,I3581,2140,PV I3581 2140; RMR,FALSE
11803,131587,2015,1,I3582,901,PV I3582; PT 901,FALSE
21003,131961,2015,1,I3583,2108,PV I3583 2108; RMR,FALSE
22230,139747,2016,1,I3584,1243,PV I3584; PT 1243h,FALSE
22040,132658,2016,1,I3585,1340,PV I3585 PT 1340,FALSE
21980,131300,2015,1,I3586,951,PV I3586; PT 951h,FALSE
20820,131269,2015,1,I3587,1204,PV I3587; PT 1204h. REL. FRZ 1230 ON 7/12/15,FALSE
12522,132630,2016,1,I3588,1213,PV I3588; PT 1213h,FALSE
19769,131809,2015,1,I3589,1901,Axynew; PV I3589; PT 1901h,FALSE
12678,131855,2015,1,I3590,2111,"PVI3590;21:11
AC accelerometer on",FALSE
19654,131781,2015,1,I3591,905,PV I3591; PT 0905h,FALSE
12522,132014,2015,1,I3593,2107,PV I3593 2107; Axy off 00:08; RMR,FALSE
20866,132149,2016,1,I3594,1150,axy off; PV I3594; PT 1150; no repro,FALSE
20778,131887,2015,1,I3595,1207,PV I3595; PT 12:07h,FALSE
21246,132364,2016,1,I3596,1253,PV I3596; PT 1253h,FALSE
19795,132179,2015,1,I3597,1609,axy off; PV I3597; PT 1609,FALSE
21004,131824,2015,1,I3598,1839,Axy new; PV I3598; PT 1839,FALSE
21308,132662,2016,1,I3599,1412,PV I3599 PT 1412,FALSE
20440,131440,2015,1,I3600,836,REL PV I3600; PT 836h,FALSE
13267,134674,2016,1,I3601,1153,PV I3601; 1153h,FALSE
21943,131523,2015,1,I3602,1105,REL PV I3602; PT 1105h,FALSE
19880,132010,2015,1,I3604,2108,PV I3604 2108; RMR,FALSE
21944,131618,2015,1,I3606,917,PV I3606; PT 917h,FALSE
12357,131626,2015,1,I3607,925,PV I3607; PT 925h,FALSE
20750,131507,2015,1,I3608,731,PV I3608; PT 731,FALSE
20495,131991,2015,1,I3609,1238,PV I3609 1238; Axy off 1238,FALSE
21279,132006,2015,1,I3610,1426,PV I3610 1426; FMR final,FALSE
19334,132541,2016,1,I3613,1316,PV I3613; PT 1316h,FALSE
12357,131613,2015,1,I3614,1020,REL PV I3614; PT 1020h,FALSE
12003,131802,2015,1,I3615,1800,Axy new; PV I3615; PT 1800h,FALSE
21953,131444,2015,1,I3617,1014,REL PV I3617; PT 1014h,FALSE
12357,131442,2015,1,I3618,907,REL PV I3618; PT 907h,FALSE
12509,131227,2015,1,I3619,901,Rel; PV I3619; PT 0901h,FALSE
20440,131405,2015,1,I3620,819,REL PV I3620; PT 819h,FALSE
